Thoi_gian,Vi_do,Kinh_do,Dich_vu,Quan_Huyen,Quang_duong_km,Thoi_gian_phut
2024-03-25 17:16:04,10.809122,106.655442,GrabBike,Tân Bình,11.56,54.2
2024-03-25 17:16:37,10.798144,106.75089,GrabCar,Quận 2,1.26,16.2
2024-03-25 17:29:43,10.785548,106.690822,GrabBike,Quận 3,3.81,32.8
2024-03-25 17:38:25,10.780099,106.696334,GrabCar,Quận 1,5.57,41.5
2024-03-25 17:55:53,10.786229,106.687742,GrabBike,Quận 3,3.64,25.0
2024-03-25 18:08:53,10.794356,106.740615,BeCar,Quận 2,4.73,46.0
2024-03-25 18:18:14,10.788579,106.685179,BeBike,Quận 3,4.91,45.3
2024-03-25 18:22:57,10.807562,106.660384,GrabBike,Tân Bình,11.23,63.8
2024-03-25 18:26:28,10.786055,106.682775,GrabBike,Quận 3,1.82,14.5
2024-03-25 18:30:22,10.781781,106.691943,GrabCar,Quận 1,1.55,9.0
2024-03-25 19:07:14,10.797724,106.744306,GrabCar,Quận 2,5.36,44.7
2024-03-25 19:35:41,10.779879,106.699565,BeBike,Quận 1,9.99,78.8
2024-03-25 20:11:32,10.774418,106.684678,BeBike,Quận 3,9.19,80.2
2024-03-25 20:13:15,10.784398,106.703587,GrabBike,Quận 1,3.34,16.6
2024-03-25 20:23:26,10.773103,106.706994,GrabBike,Quận 1,2.16,20.1
2024-03-25 20:30:26,10.786021,106.683102,GrabCar,Quận 3,5.81,34.3
2024-03-25 20:42:09,10.782864,106.683974,BeBike,Quận 3,6.35,34.7
2024-03-25 20:53:47,10.796934,106.670151,BeBike,Tân Bình,1.92,8.9
2024-03-25 21:18:11,10.798822,106.661451,GrabBike,Tân Bình,2.89,19.8
2024-03-25 21:28:21,10.809053,106.673305,Gojek,Tân Bình,5.48,32.7
2024-03-25 21:51:42,10.773129,106.683505,GrabBike,Quận 3,4.52,29.8
2024-03-25 22:14:54,10.807293,106.669483,GrabBike,Tân Bình,9.45,66.2
2024-03-25 22:18:15,10.788577,106.678007,GrabBike,Quận 3,5.36,48.2
2024-03-25 22:38:16,10.7833,106.678097,GrabBike,Quận 3,1.98,19.1
2024-03-25 22:50:38,10.786171,106.680095,BeBike,Quận 3,5.46,39.1
2024-03-25 23:12:07,10.746839,106.709654,GrabBike,Quận 7,1.87,9.8
2024-03-25 23:34:11,10.780994,106.695207,GrabCar,Quận 1,5.84,39.6
2024-03-25 23:55:28,10.736718,106.723253,GrabBike,Quận 7,3.74,21.1
2024-03-25 23:58:41,10.771515,106.695377,GrabBike,Quận 1,17.34,117.5
2024-03-26 00:42:42,10.769828,106.690095,BeCar,Quận 1,5.74,35.6
2024-03-26 00:43:05,10.772071,106.699288,BeBike,Quận 1,9.28,44.8
2024-03-26 00:46:36,10.809272,106.669839,GrabBike,Tân Bình,4.0,27.3
2024-03-26 00:50:00,10.769186,106.694903,GrabCar,Quận 1,3.32,22.4
2024-03-26 00:51:15,10.799256,106.744426,BeCar,Quận 2,6.28,32.6
2024-03-26 01:01:29,10.784555,106.741766,BeBike,Quận 2,3.16,19.5
2024-03-26 01:12:20,10.800401,106.651266,GrabCar,Tân Bình,5.28,38.2
2024-03-26 01:28:56,10.785745,106.682084,GrabCar,Quận 3,2.77,18.5
2024-03-26 01:29:29,10.748354,106.731644,GrabCar,Quận 7,13.22,81.6
2024-03-26 01:39:13,10.797907,106.739799,GrabBike,Quận 2,4.64,30.6
2024-03-26 02:05:48,10.777039,106.684654,GrabCar,Quận 3,2.86,16.1
2024-03-26 02:15:32,10.802092,106.672529,GrabCar,Tân Bình,3.38,17.3
2024-03-26 02:16:22,10.774223,106.688143,BeCar,Quận 3,8.08,37.6
2024-03-26 02:16:47,10.782996,106.689288,GrabBike,Quận 3,5.03,26.5
2024-03-26 02:17:16,10.777222,106.701332,GrabBike,Quận 1,2.67,15.8
2024-03-26 02:17:25,10.789329,106.679287,GrabBike,Quận 3,9.45,61.6
2024-03-26 02:27:35,10.769783,106.697085,GrabCar,Quận 1,4.7,24.1
2024-03-26 02:32:52,10.776036,106.693598,GrabCar,Quận 1,5.31,47.2
2024-03-26 02:51:32,10.796653,106.650554,GrabBike,Tân Bình,2.82,23.5
2024-03-26 02:53:41,10.742938,106.719552,GrabCar,Quận 7,3.73,13.9
2024-03-26 03:12:34,10.745302,106.715825,GrabCar,Quận 7,4.18,23.3
2024-03-26 03:12:46,10.784662,106.684839,GrabBike,Quận 3,2.52,24.8
2024-03-26 03:15:40,10.807241,106.659255,GrabBike,Tân Bình,1.07,14.3
2024-03-26 03:21:01,10.76938,106.707053,BeCar,Quận 1,10.43,52.4
2024-03-26 03:21:12,10.811722,106.657797,GrabCar,Tân Bình,1.92,16.1
2024-03-26 03:22:28,10.784298,106.695409,BeBike,Quận 1,2.8,14.7
2024-03-26 03:28:25,10.775531,106.703592,BeCar,Quận 1,3.16,13.3
2024-03-26 03:35:43,10.80118,106.658113,GrabBike,Tân Bình,12.55,94.1
2024-03-26 03:40:47,10.774971,106.698431,GrabBike,Quận 1,3.62,22.4
2024-03-26 03:50:04,10.770101,106.690315,GrabBike,Quận 1,5.41,23.7
2024-03-26 04:07:42,10.802979,106.740596,GrabBike,Quận 2,7.02,52.9
2024-03-26 04:10:55,10.769729,106.703665,BeBike,Quận 1,10.27,69.7
2024-03-26 04:13:21,10.773016,106.69327,GrabBike,Quận 1,2.97,15.6
2024-03-26 04:20:59,10.784364,106.70657,GrabBike,Quận 1,6.4,41.8
2024-03-26 04:33:21,10.769798,106.706187,GrabBike,Quận 1,2.89,19.6
2024-03-26 04:43:03,10.783145,106.701419,Gojek,Quận 1,1.56,13.9
2024-03-26 05:21:20,10.793243,106.736523,GrabCar,Quận 2,4.1,26.6
2024-03-26 05:39:46,10.770064,106.700915,BeBike,Quận 1,2.87,30.0
2024-03-26 05:42:14,10.800549,106.750659,GrabBike,Quận 2,12.5,89.3
2024-03-26 05:45:32,10.771074,106.69522,GrabBike,Quận 1,11.23,52.2
2024-03-26 06:00:24,10.781836,106.68675,BeBike,Quận 3,8.79,64.3
2024-03-26 06:16:44,10.796445,106.665351,GrabCar,Tân Bình,4.86,43.0
2024-03-26 06:20:29,10.809726,106.654534,GrabBike,Tân Bình,4.4,26.1
2024-03-26 06:27:21,10.799924,106.656472,GrabCar,Tân Bình,5.48,34.8
2024-03-26 06:34:24,10.748194,106.71721,GrabCar,Quận 7,4.4,34.9
2024-03-26 06:58:00,10.77702,106.703038,GrabBike,Quận 1,3.07,19.0
2024-03-26 07:03:54,10.778686,106.679478,GrabCar,Quận 3,3.32,23.9
2024-03-26 07:15:31,10.796358,106.750018,GrabBike,Quận 2,7.09,44.5
2024-03-26 07:22:43,10.772429,106.690634,BeBike,Quận 1,16.08,82.8
2024-03-26 07:24:43,10.779311,106.702662,GrabCar,Quận 1,4.94,22.3
2024-03-26 07:33:11,10.768443,106.702477,BeCar,Quận 1,4.52,31.3
2024-03-26 07:44:18,10.813779,106.65447,GrabBike,Tân Bình,3.02,30.0
2024-03-26 08:00:01,10.776863,106.702542,GrabCar,Quận 1,1.56,16.9
2024-03-26 08:09:16,10.771911,106.703528,BeBike,Quận 1,6.59,37.2
2024-03-26 08:09:32,10.787626,106.689404,GrabCar,Quận 3,2.55,18.0
2024-03-26 08:29:52,10.800178,106.670105,GrabCar,Tân Bình,1.52,11.4
2024-03-26 08:30:26,10.775027,106.694796,GrabCar,Quận 1,11.41,67.9
2024-03-26 09:01:59,10.770856,106.706362,GrabCar,Quận 1,8.42,48.3
2024-03-26 09:17:06,10.803538,106.671643,BeBike,Tân Bình,1.63,13.9
2024-03-26 09:22:55,10.724786,106.72801,GrabCar,Quận 7,19.92,120.0
2024-03-26 09:32:23,10.7972,106.650439,BeCar,Tân Bình,1.77,8.7
2024-03-26 09:58:53,10.804876,106.732206,BeBike,Quận 2,1.78,13.7
2024-03-26 10:29:00,10.775846,106.705811,GrabCar,Quận 1,1.46,10.4
2024-03-26 10:33:23,10.781929,106.698481,BeCar,Quận 1,3.41,16.2
2024-03-26 11:23:54,10.782995,106.686816,GrabCar,Quận 3,9.53,42.4
2024-03-26 11:42:13,10.782746,106.738547,BeBike,Quận 2,1.64,14.3
2024-03-26 12:37:14,10.777418,106.683294,GrabBike,Quận 3,2.95,31.1
2024-03-26 12:44:04,10.786848,106.737545,GrabBike,Quận 2,5.54,27.1
2024-03-26 13:20:53,10.730644,106.716377,GrabCar,Quận 7,3.23,22.4
2024-03-26 13:26:07,10.776283,106.693124,GrabBike,Quận 1,4.5,25.3
2024-03-26 13:52:59,10.781402,106.705492,GrabCar,Quận 1,7.93,62.9
2024-03-26 14:15:50,10.772219,106.692219,GrabBike,Quận 1,3.13,16.4
2024-03-26 14:18:31,10.780279,106.706636,Gojek,Quận 1,2.51,13.9
2024-03-26 14:24:33,10.768598,106.69026,GrabCar,Quận 1,5.74,38.2
2024-03-26 14:35:26,10.784586,106.750544,GrabBike,Quận 2,4.53,26.5
2024-03-26 14:37:45,10.784401,106.703507,GrabCar,Quận 1,7.03,33.6
2024-03-26 14:41:51,10.777742,106.70261,BeBike,Quận 1,7.71,58.4
2024-03-26 14:47:08,10.771922,106.702394,BeCar,Quận 1,1.39,16.6
2024-03-26 14:47:19,10.729643,106.711673,GrabCar,Quận 7,2.77,21.4
2024-03-26 14:56:43,10.799731,106.666695,GrabBike,Tân Bình,3.23,22.3
2024-03-26 15:02:09,10.743017,106.722454,BeCar,Quận 7,3.49,22.1
2024-03-26 15:08:32,10.721916,106.70614,Gojek,Quận 7,12.6,51.3
2024-03-26 15:30:39,10.775909,106.682011,GrabBike,Quận 3,0.84,6.4
2024-03-26 15:37:16,10.774882,106.691369,GrabBike,Quận 1,3.34,19.1
2024-03-26 16:00:28,10.780328,106.702807,GrabCar,Quận 1,2.38,16.0
2024-03-26 16:07:52,10.773894,106.700134,GrabCar,Quận 1,8.26,54.1
2024-03-26 16:12:04,10.797018,106.66038,GrabCar,Tân Bình,2.65,17.2
2024-03-26 16:17:13,10.782579,106.701891,GrabBike,Quận 1,11.24,55.1
2024-03-26 16:18:51,10.769767,106.705256,GrabBike,Quận 1,4.31,29.0
2024-03-26 16:31:43,10.808614,106.661326,GrabCar,Tân Bình,3.8,25.0
2024-03-26 16:54:12,10.808842,106.654321,GrabBike,Tân Bình,3.11,30.1
2024-03-26 17:03:02,10.80601,106.665448,GrabBike,Tân Bình,3.57,21.9
2024-03-26 17:21:05,10.783772,106.691204,GrabCar,Quận 1,1.48,13.8
2024-03-26 18:05:04,10.78937,106.758104,GrabBike,Quận 2,1.81,19.0
2024-03-26 18:33:45,10.77591,106.689385,GrabCar,Quận 3,3.1,15.9
2024-03-26 18:52:59,10.768027,106.690466,BeBike,Quận 1,6.95,63.7
2024-03-26 19:03:29,10.788191,106.753055,GrabBike,Quận 2,8.18,50.9
2024-03-26 19:03:40,10.723124,106.716486,GrabCar,Quận 7,1.57,10.7
2024-03-26 19:10:23,10.770235,106.694025,GrabCar,Quận 1,7.9,69.0
2024-03-26 19:21:58,10.776551,106.695744,GrabBike,Quận 1,5.15,22.3
2024-03-26 19:34:00,10.775814,106.683509,BeBike,Quận 3,6.62,40.7
2024-03-26 19:44:02,10.779918,106.69215,GrabBike,Quận 1,4.17,18.6
2024-03-26 19:55:45,10.79199,106.738242,GrabBike,Quận 2,8.06,45.6
2024-03-26 19:57:51,10.774437,106.704788,GrabBike,Quận 1,2.86,15.8
2024-03-26 20:04:00,10.803243,106.737289,GrabCar,Quận 2,4.08,28.0
2024-03-26 20:08:30,10.807599,106.666917,GrabCar,Tân Bình,2.31,13.3
2024-03-26 20:19:15,10.787165,106.690587,GrabBike,Quận 3,1.74,12.8
2024-03-26 20:31:14,10.775956,106.707686,BeCar,Quận 1,0.6,3.0
2024-03-26 21:08:25,10.784504,106.699116,GrabBike,Quận 1,2.8,11.7
2024-03-26 21:19:14,10.777215,106.702019,GrabBike,Quận 1,4.52,37.7
2024-03-26 21:28:09,10.774355,106.701917,GrabBike,Quận 1,7.45,49.9
2024-03-26 21:31:13,10.776743,106.690638,GrabBike,Quận 1,9.5,57.0
2024-03-26 21:43:32,10.801318,106.758213,Gojek,Quận 2,18.74,92.7
2024-03-26 21:43:55,10.768446,106.704207,GrabCar,Quận 1,3.38,16.7
2024-03-26 21:44:04,10.789645,106.747569,BeBike,Quận 2,3.07,9.2
2024-03-26 22:49:47,10.781,106.685718,GrabBike,Quận 3,30.0,120.0
2024-03-26 22:51:03,10.79238,106.755601,GrabBike,Quận 2,4.64,33.9
2024-03-26 23:06:50,10.740505,106.717379,Gojek,Quận 7,2.39,21.1
2024-03-26 23:08:17,10.779706,106.707371,GrabBike,Quận 1,2.79,18.3
2024-03-26 23:18:45,10.782008,106.741643,GrabBike,Quận 2,3.0,27.0
2024-03-26 23:35:51,10.812409,106.668476,GrabBike,Tân Bình,6.67,29.1
2024-03-26 23:39:34,10.803373,106.731194,GrabBike,Quận 2,3.89,31.7
2024-03-26 23:47:25,10.812256,106.669795,GrabCar,Tân Bình,3.69,20.1
2024-03-26 23:53:57,10.786671,106.686362,GrabBike,Quận 3,8.05,55.0
2024-03-27 00:05:47,10.768883,106.699704,BeCar,Quận 1,3.73,24.6
2024-03-27 00:31:40,10.774932,106.699487,GrabBike,Quận 1,3.65,22.7
2024-03-27 00:48:16,10.785325,106.686343,GrabBike,Quận 3,2.72,17.5
2024-03-27 00:52:13,10.728777,106.722985,BeCar,Quận 7,8.46,56.2
2024-03-27 00:59:36,10.796663,106.650134,GrabCar,Tân Bình,7.95,54.3
2024-03-27 00:59:40,10.774826,106.703629,BeBike,Quận 1,5.48,39.4
2024-03-27 01:28:17,10.800566,106.746495,GrabBike,Quận 2,4.21,27.9
2024-03-27 01:39:51,10.8017,106.733777,GrabBike,Quận 2,9.28,67.9
2024-03-27 01:45:54,10.78439,106.706592,BeCar,Quận 1,1.74,13.9
2024-03-27 02:01:33,10.778187,106.691057,BeBike,Quận 1,9.43,69.5
2024-03-27 02:08:16,10.775721,106.693227,GrabBike,Quận 1,5.96,30.3
2024-03-27 02:25:03,10.795711,106.735699,GrabBike,Quận 2,2.31,21.0
2024-03-27 02:47:29,10.792045,106.736169,GrabBike,Quận 2,1.55,14.4
2024-03-27 03:05:21,10.771091,106.694463,BeCar,Quận 1,3.04,18.4
2024-03-27 03:05:37,10.768496,106.70289,GrabCar,Quận 1,4.17,31.6
2024-03-27 03:21:50,10.787668,106.750943,GrabCar,Quận 2,7.61,61.2
2024-03-27 04:22:33,10.739604,106.706983,BeBike,Quận 7,7.09,57.7
2024-03-27 04:30:33,10.787801,106.747006,BeCar,Quận 2,6.3,52.8
2024-03-27 05:11:56,10.813368,106.660033,BeBike,Tân Bình,7.45,44.7
2024-03-27 05:13:14,10.776581,106.703503,GrabBike,Quận 1,10.33,48.3
2024-03-27 05:20:07,10.786459,106.690927,GrabBike,Quận 3,14.93,93.5
2024-03-27 05:33:53,10.776452,106.693489,BeBike,Quận 1,3.22,27.1
2024-03-27 05:44:22,10.799111,106.733767,GrabBike,Quận 2,4.32,34.0
2024-03-27 05:55:47,10.775112,106.701308,BeBike,Quận 1,2.2,15.7
2024-03-27 06:27:39,10.797296,106.751991,GrabBike,Quận 2,4.38,23.4
2024-03-27 06:50:50,10.77129,106.70767,GrabBike,Quận 1,2.7,15.5
2024-03-27 07:18:08,10.78446,106.732882,GrabBike,Quận 2,11.19,51.3
2024-03-27 07:23:05,10.779289,106.70638,GrabBike,Quận 1,4.38,33.9
2024-03-27 07:30:51,10.782069,106.686337,GrabBike,Quận 3,2.19,6.1
2024-03-27 07:38:38,10.80577,106.651069,GrabBike,Tân Bình,3.04,22.8
2024-03-27 07:42:16,10.779582,106.696448,GrabBike,Quận 1,3.52,23.2
2024-03-27 07:42:27,10.74807,106.710604,GrabBike,Quận 7,1.93,19.6
2024-03-27 07:43:46,10.777438,106.685068,BeCar,Quận 3,4.64,24.0
2024-03-27 07:46:43,10.780592,106.683604,GrabBike,Quận 3,9.45,69.1
2024-03-27 09:05:31,10.78786,106.734416,GrabBike,Quận 2,1.69,9.2
2024-03-27 09:26:10,10.800523,106.743463,GrabCar,Quận 2,5.73,40.0
2024-03-27 09:38:26,10.782313,106.685652,BeCar,Quận 3,1.07,3.0
2024-03-27 09:42:53,10.737265,106.726145,GrabBike,Quận 7,7.05,41.2
2024-03-27 09:43:59,10.778699,106.69493,GrabBike,Quận 1,2.41,17.4
2024-03-27 09:53:47,10.777413,106.694401,BeBike,Quận 1,10.54,66.7
2024-03-27 10:01:51,10.782599,106.684047,GrabBike,Quận 3,8.13,60.2
2024-03-27 10:08:17,10.76867,106.703212,BeCar,Quận 1,5.97,46.6
2024-03-27 10:10:48,10.776944,106.690883,GrabCar,Quận 3,4.04,25.4
2024-03-27 10:12:13,10.772769,106.707939,GrabCar,Quận 1,2.56,18.4
2024-03-27 10:24:26,10.780333,106.67837,GrabCar,Quận 3,5.4,46.9
2024-03-27 10:40:10,10.781907,106.732463,GrabBike,Quận 2,4.64,23.5
2024-03-27 10:49:04,10.773012,106.681749,GrabBike,Quận 3,5.7,40.0
2024-03-27 11:06:36,10.729738,106.708339,GrabBike,Quận 7,2.55,16.9
2024-03-27 11:07:51,10.790953,106.740961,GrabCar,Quận 2,10.74,85.1
2024-03-27 11:36:24,10.778818,106.693526,BeCar,Quận 1,12.17,63.7
2024-03-27 12:05:15,10.783538,106.699288,GrabBike,Quận 1,3.5,22.4
2024-03-27 12:14:07,10.778603,106.690711,GrabBike,Quận 1,4.52,31.8
2024-03-27 13:33:00,10.793977,106.741043,GrabCar,Quận 2,4.7,29.5
2024-03-27 13:43:36,10.783711,106.705942,GrabBike,Quận 1,4.92,44.2
2024-03-27 13:43:41,10.77884,106.703821,GrabBike,Quận 1,2.74,17.6
2024-03-27 14:27:06,10.739338,106.705509,BeCar,Quận 7,6.33,47.4
2024-03-27 14:37:38,10.809063,106.654427,BeCar,Tân Bình,2.25,24.3
2024-03-27 15:32:07,10.779604,106.690189,BeCar,Quận 1,5.3,35.6
2024-03-27 15:49:05,10.773285,106.699305,GrabBike,Quận 1,1.28,15.6
2024-03-27 16:36:40,10.788329,106.75082,GrabBike,Quận 2,6.71,25.6
2024-03-27 16:38:11,10.793068,106.75879,GrabCar,Quận 2,5.25,29.7
2024-03-27 16:42:06,10.774083,106.702993,GrabBike,Quận 1,3.04,24.3
2024-03-27 16:44:11,10.787045,106.681551,GrabBike,Quận 3,5.87,44.9
2024-03-27 17:03:38,10.798853,106.741799,GrabCar,Quận 2,12.09,57.3
2024-03-27 17:06:30,10.783218,106.730109,BeBike,Quận 2,12.27,87.5
2024-03-27 17:39:31,10.798594,106.735587,GrabCar,Quận 2,6.58,37.3
2024-03-27 17:58:15,10.772921,106.684961,GrabBike,Quận 3,6.28,38.7
2024-03-27 18:15:10,10.730401,106.725754,GrabCar,Quận 7,9.19,68.0
2024-03-27 18:15:21,10.769825,106.692388,GrabCar,Quận 1,8.05,43.2
2024-03-27 18:16:36,10.77487,106.699367,GrabBike,Quận 1,2.59,19.5
2024-03-27 18:18:07,10.811484,106.664641,GrabBike,Tân Bình,5.82,43.6
2024-03-27 18:58:45,10.788247,106.681049,GrabCar,Quận 3,3.73,28.6
2024-03-27 19:04:03,10.794905,106.749657,GrabBike,Quận 2,14.53,63.1
2024-03-27 19:04:26,10.780339,106.707796,GrabBike,Quận 1,7.02,52.4
2024-03-27 19:10:12,10.791701,106.74108,GrabBike,Quận 2,3.9,17.6
2024-03-27 19:10:55,10.782488,106.693182,BeCar,Quận 1,4.01,21.9
2024-03-27 19:36:00,10.795741,106.66109,GrabCar,Tân Bình,1.77,17.4
2024-03-27 20:14:36,10.772202,106.697137,GrabBike,Quận 1,4.97,43.0
2024-03-27 20:16:56,10.814722,106.658712,GrabBike,Tân Bình,3.15,19.1
2024-03-27 20:24:48,10.809159,106.65626,Gojek,Tân Bình,5.12,32.8
2024-03-27 20:32:41,10.773158,106.694377,Gojek,Quận 1,25.82,120.0
2024-03-27 20:46:31,10.777727,106.69407,GrabBike,Quận 1,4.41,23.7
2024-03-27 21:02:41,10.784931,106.687524,BeCar,Quận 3,1.87,11.7
2024-03-27 21:22:04,10.790532,106.730767,GrabCar,Quận 2,3.52,21.7
2024-03-27 23:01:57,10.768385,106.699591,BeBike,Quận 1,4.39,37.3
2024-03-27 23:26:22,10.782266,106.70078,GrabBike,Quận 1,3.65,20.0
2024-03-27 23:57:49,10.775406,106.705878,GrabBike,Quận 1,5.24,33.3
2024-03-28 00:03:30,10.72591,106.715783,GrabCar,Quận 7,4.39,33.6
2024-03-28 00:06:41,10.77761,106.69525,GrabBike,Quận 1,5.91,34.4
2024-03-28 00:11:15,10.784961,106.698142,BeCar,Quận 1,5.28,44.4
2024-03-28 00:13:38,10.781293,106.735283,BeBike,Quận 2,11.89,79.5
2024-03-28 00:15:50,10.80565,106.663751,BeBike,Tân Bình,6.92,44.7
2024-03-28 00:17:16,10.78473,106.700799,GrabBike,Quận 1,9.08,69.2
2024-03-28 00:22:42,10.739999,106.711412,GrabCar,Quận 7,2.89,22.2
2024-03-28 00:35:33,10.797137,106.66505,GrabBike,Tân Bình,6.84,59.2
2024-03-28 00:41:10,10.787568,106.686223,BeCar,Quận 3,6.92,31.2
2024-03-28 00:50:17,10.775527,106.700408,GrabCar,Quận 1,2.37,15.0
2024-03-28 01:37:27,10.791719,106.734256,GrabBike,Quận 2,3.27,19.1
2024-03-28 02:02:12,10.7806,106.699595,GrabCar,Quận 1,5.22,26.1
2024-03-28 02:57:47,10.774788,106.700073,GrabBike,Quận 1,5.17,29.1
2024-03-28 03:03:57,10.772101,106.697703,GrabBike,Quận 1,5.67,37.5
2024-03-28 03:04:32,10.795561,106.736786,GrabBike,Quận 2,4.37,35.3
2024-03-28 03:43:43,10.785482,106.685294,BeCar,Quận 3,5.36,27.6
2024-03-28 03:49:37,10.812234,106.671181,GrabCar,Tân Bình,3.91,24.7
2024-03-28 04:10:44,10.776407,106.693518,GrabBike,Quận 1,4.52,18.4
2024-03-28 04:19:11,10.809733,106.660467,GrabBike,Tân Bình,7.62,47.1
2024-03-28 04:55:04,10.794866,106.733218,GrabCar,Quận 2,3.62,21.6
2024-03-28 05:25:24,10.778737,106.696724,GrabCar,Quận 1,7.63,46.2
2024-03-28 05:26:21,10.788355,106.759397,GrabBike,Quận 2,5.83,31.6
2024-03-28 05:32:45,10.775351,106.702205,GrabCar,Quận 1,10.96,63.4
2024-03-28 05:36:08,10.795693,106.733129,GrabBike,Quận 2,5.4,49.7
2024-03-28 05:39:25,10.780715,106.695817,BeCar,Quận 1,7.02,58.2
2024-03-28 05:42:10,10.786381,106.686507,GrabBike,Quận 3,0.5,9.8
2024-03-28 05:50:12,10.729513,106.715689,BeCar,Quận 7,2.39,18.9
2024-03-28 06:22:49,10.741945,106.721502,GrabCar,Quận 7,5.32,42.3
2024-03-28 06:29:15,10.779362,106.69285,BeCar,Quận 1,7.95,29.0
2024-03-28 06:53:06,10.786166,106.682485,GrabCar,Quận 3,5.65,42.7
2024-03-28 06:55:14,10.778538,106.692064,BeBike,Quận 1,3.55,31.0
2024-03-28 07:04:02,10.788036,106.749466,GrabBike,Quận 2,2.36,16.3
2024-03-28 07:08:55,10.776936,106.690324,GrabBike,Quận 3,3.89,22.1
2024-03-28 07:19:19,10.779241,106.705665,GrabBike,Quận 1,6.13,42.6
2024-03-28 07:33:42,10.774722,106.690612,GrabBike,Quận 1,5.47,40.2
2024-03-28 07:53:09,10.737284,106.715176,BeCar,Quận 7,7.6,56.5
2024-03-28 08:08:48,10.780067,106.687536,GrabBike,Quận 3,4.13,28.3
2024-03-28 08:12:41,10.779911,106.690496,Gojek,Quận 1,4.85,20.1
2024-03-28 08:18:11,10.781078,106.698883,GrabCar,Quận 1,1.79,10.0
2024-03-28 08:38:01,10.777464,106.695364,BeBike,Quận 1,2.89,19.0
2024-03-28 09:38:26,10.803417,106.667759,GrabBike,Tân Bình,9.55,78.2
2024-03-28 09:46:29,10.743301,106.716613,GrabBike,Quận 7,6.71,43.5
2024-03-28 10:02:55,10.797278,106.737741,GrabBike,Quận 2,8.13,70.1
2024-03-28 10:18:45,10.786976,106.686537,GrabCar,Quận 3,3.41,27.8
2024-03-28 10:19:34,10.79938,106.744315,Gojek,Quận 2,11.66,82.9
2024-03-28 10:22:39,10.776124,106.684009,GrabBike,Quận 3,5.45,47.0
2024-03-28 10:55:42,10.774485,106.695989,BeBike,Quận 1,2.98,28.1
2024-03-28 11:07:35,10.726365,106.727775,GrabBike,Quận 7,5.78,51.4
2024-03-28 11:08:49,10.769468,106.705976,Gojek,Quận 1,7.11,44.7
2024-03-28 11:11:05,10.770975,106.707638,BeCar,Quận 1,6.22,48.2
2024-03-28 11:14:20,10.749654,106.716952,GrabBike,Quận 7,2.94,15.5
2024-03-28 11:22:53,10.784793,106.705643,BeBike,Quận 1,4.57,36.4
2024-03-28 11:24:05,10.782061,106.75842,BeBike,Quận 2,8.39,54.9
2024-03-28 11:25:44,10.721275,106.710457,BeBike,Quận 7,3.5,17.8
2024-03-28 11:29:18,10.782523,106.67913,GrabBike,Quận 3,4.82,41.7
2024-03-28 11:43:32,10.770749,106.707163,BeBike,Quận 1,2.43,16.0
2024-03-28 12:01:45,10.78491,106.704366,GrabBike,Quận 1,7.8,51.3
2024-03-28 12:01:56,10.776759,106.706205,GrabCar,Quận 1,3.18,16.6
2024-03-28 12:29:03,10.774014,106.6912,GrabBike,Quận 3,13.02,78.8
2024-03-28 12:35:16,10.788789,106.755845,GrabCar,Quận 2,7.5,45.8
2024-03-28 12:36:00,10.784031,106.691444,BeCar,Quận 3,4.26,28.6
2024-03-28 12:36:01,10.787564,106.690431,GrabBike,Quận 3,1.39,12.1
2024-03-28 12:43:55,10.783372,106.689664,BeCar,Quận 3,4.35,20.8
2024-03-28 12:58:13,10.785628,106.680263,GrabBike,Quận 3,1.11,5.5
2024-03-28 13:39:51,10.796215,106.734445,GrabBike,Quận 2,3.34,18.8
2024-03-28 13:42:49,10.782781,106.691187,GrabBike,Quận 1,13.85,90.1
2024-03-28 14:04:36,10.804676,106.742019,GrabCar,Quận 2,4.02,33.2
2024-03-28 14:19:30,10.775071,106.691099,GrabBike,Quận 3,3.11,25.5
2024-03-28 14:22:18,10.768772,106.698462,BeCar,Quận 1,3.54,32.2
2024-03-28 14:24:21,10.781094,106.695702,GrabBike,Quận 1,5.74,28.8
2024-03-28 14:48:15,10.77699,106.702607,GrabCar,Quận 1,4.77,29.2
2024-03-28 15:18:49,10.81404,106.652568,GrabCar,Tân Bình,15.77,104.9
2024-03-28 15:25:07,10.770673,106.69916,GrabBike,Quận 1,5.9,39.1
2024-03-28 15:28:11,10.732554,106.717324,BeCar,Quận 7,5.05,33.7
2024-03-28 16:03:07,10.777345,106.68585,GrabBike,Quận 3,4.2,25.9
2024-03-28 16:15:27,10.746499,106.709828,BeBike,Quận 7,4.17,14.2
2024-03-28 16:24:27,10.77166,106.702075,GrabBike,Quận 1,11.97,69.3
2024-03-28 16:28:46,10.768955,106.702128,GrabBike,Quận 1,6.87,47.1
2024-03-28 16:34:32,10.773346,106.696441,BeCar,Quận 1,2.06,12.3
2024-03-28 17:11:29,10.774894,106.696293,GrabCar,Quận 1,7.05,31.4
2024-03-28 17:12:09,10.80103,106.758382,GrabCar,Quận 2,8.21,59.9
2024-03-28 17:22:29,10.777316,106.700474,GrabBike,Quận 1,15.29,109.0
2024-03-28 17:29:11,10.773269,106.687985,GrabBike,Quận 3,4.66,28.6
2024-03-28 17:50:02,10.77793,106.690907,BeBike,Quận 1,3.84,33.0
2024-03-28 18:29:14,10.775572,106.680827,GrabCar,Quận 3,8.94,63.7
